ContentItem ID,Type,Slug,Title,Status,Channel,Next Date,Image?,Venue,Venue Address,Venue City,Venue Zipcode,Venue Website,Venue Phone,Author,Last Updated,Subheadline,Brief,Long Description
567029,Venue,mmxozk-valentines-restaurant-venue,Valentine's Restaurant,Live,restaurants,"",yes,"",2902-B S. Campbell Ave.,Springfield,65807,http://valentinesrestaurant.com/,417-891-9700,"","Mar 28, 2011 by bjacques@springfi.gannett.com","",Valentine's is a casual place serving made-from-scratch cooking of all kinds; elegant and appealing. You can take in some awesome art while having brunch on the weekends or getting a drink in the evening at the bar.,Valentine's is a casual place serving made-from-scratch cooking of all kinds; elegant and appealing. You can take in some awesome art while having brunch on the weekends or getting a drink in the evening at the bar.
566081,Venue,mmxozk-valley-water-mill-education-cente-venue,Valley Water Mill Education Center,Live,leisure,"","","",2300 E. Valley Water Mill Rd.,Springfield,65803,http://www.watershedcommittee.org/index.php,417-864-1049,"","Mar 28, 2011 by bwhite@news-leader.com","",A natural area with a trail and lake and more to come.,"This is a unique project. A lake is the focal point with a pavillion, fishing pier and trail. Outdoor classrooms, an indoor education facility and more are to come."
566082,Venue,mmxozk-valley-water-mill-equestrian-cent-venue,Valley Water Mill Equestrian Center,Live,leisure,"","","",4007 N. Farm Road 171,Springfield,65803,http://www.parkboard.org/information/city_parks/info/valley_water_mill.htm,417-864-1049,"","Mar 28, 2011 by bwhite@news-leader.com","",A park for the horse lover not yet open to the public.,"This park will eventually feature open riding for the public (fees to be determined). There will also be horse clinics, workshops and training. A riding academy is also in the works."
567086,Venue,mmxozk-vandivort-2nd-stage-theatre-venue,Vandivort 2nd Stage Theatre,Expired,restaurants,"",yes,"",440 S. Campbell,Springfield,65806,"","","","Mar 28, 2011 by kleonard02@metromix.com","","Vandivort 2nd Stage is located in a 100-year-old building downtown. The intimate V2Stage ""black box"" performance space is home to stage productions that may be edgier and may appeal to more specialized audiences. V2Stage has an open seating policy. Most productions play at 7:30 p.m. Thursday...","Vandivort 2nd Stage is located in a 100-year-old building downtown. The intimate V2Stage ""black box"" performance space is home to stage productions that may be edgier and may appeal to more specialized audiences. V2Stage has an open seating policy. Most productions play at 7:30 p.m. Thursday through Saturday. Some productions may have Sunday matinee or evening performances.Ticketing is handled through the VCTheatre box office. The box office is open nights of performances one hour before showtime and during the hours listed."
567030,Venue,mmxozk-vandivort-center-theatre-venue,Vandivort Center Theatre,Live,events,"",yes,"",305 E. Walnut St.,Springfield,65806,http://www.vctheatre.com/,417-831-8001,"","Mar 28, 2011 by janpete@springfi.gannett.com","","The Vandivort features a variety of theatrical productions year round, ranging from edgy dramas to musicals.","The Vandivort features a variety of theatrical productions year round, ranging from edgy dramas to musicals."
2192379,Venue,mmxozk-various-downtown-restaurants-venue,Various downtown restaurants,Live,events,"","","","",Springfield,65806,"","","","Mar 29, 2011 by bjacques@springfi.gannett.com","","",""
565869,Venue,mmxozk-vatterott-college-springfield-venue,Vatterott College - Springfield,Live,education,"",yes,"",3850 S. Campbell Ave.,Springfield,65807,http://www.vatterott-college.edu/springfield.asp,(417) 831-8116,"","Mar 28, 2011 by janpete@springfi.gannett.com","","The Springfield campus offers professional and vocational training Diploma and Associate of Occupational Degree programs in a variety of areas like medical, computer, dental and paralegal career fields.","Diplomas offered: - Building Maintenance Mechanic - Computer Aided Drafting and Design - Computer Technology - Dental Assistant - Heating, Air Conditioning, &amp; Refrigeration Mechanic - Legal Assistant - Medical Assistant - Medical Office Assistant - Pharmacy Assistant Associate Degrees offered: - Computer Aided Drafting Technology - Computer Systems &amp; Network Technology - Medical Assistant Specialist - Paralegal - Pharmacy Technician"
567031,Venue,mmxozk-vaughns-drive-in-venue,Vaughn's Drive In,Draft,restaurants,"","","",2415 W. Division St.,Springfield,65802,"",417-865-4475,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","A '60s-style homestyle eatery featuring handmade food and an authentic atmosphere. If you're driving down Division west of Kansas and spot a little building on the side of the road painted pink with a big smiley on the side saying ""Make Your Mouth Happy!"" don't worry. You haven't gotten mixed up in...","A '60s-style homestyle eatery featuring handmade food and an authentic atmosphere. If you're driving down Division west of Kansas and spot a little building on the side of the road painted pink with a big smiley on the side saying ""Make Your Mouth Happy!"" don't worry. You haven't gotten mixed up in some time warp and emerged back in the 60's. It just looks like it. Warning: this is not diet food, but it sure is good. Beans and cornbread every day Handmade burgers and hommade fries. Be sure to try a Hillbilly steaks and sample some of the best ice cream in town. The building is a great photo op and has been there since 1966."
567032,Venue,mmxozk-vaughts-family-restaurant-venue,Vaught's Family Restaurant,Live,restaurants,"","","",Missouri 5 and U.S. 160,Gainesville,65655,"",417-679-2376,"","Mar 28, 2011 by bjacques@springfi.gannett.com","",A classic small town caf where you can get a great meal for very little; open every evening for dinner except Wednesday and Sunday.,&nbsp;A classic small town caf&eacute; where you can get a great meal for very little; open every evening for dinner except Wednesday and Sunday.
567033,Venue,mmxozk-victory-pub-venue,Victory Pub,Live,bars-and-clubs,"","","",218 City Route I-44 E.,Waynesville,65583,"",573-774-5240,"","Mar 28, 2011 by rjasper@news-leader.com","","Nothing flashy here: Just cold beer, a pool table and good company.","Nothing flashy here: Just cold beer, a pool table and good company."
667843,Venue,mmxozk-vino-100-venue,Vino 100,Live,events,"","","",2145 West Republic Road,Springfield,65807,"","","","Mar 28, 2011 by janpete@springfi.gannett.com","","",""
1953380,Venue,mmxozk-vino-100-venue-1,VINO 100,Live,events,"","","",2145 W. Republic Road,Springfield,65810,"","","","Mar 29, 2011 by bjacques@springfi.gannett.com","","",""
1986738,Venue,mmxozk-vintage-stock-north-venue,Vintage Stock North,Live,music,"","","",2631 N. Kansas Expwy.,Springfield,65803,http://www.vintagestock.com/,417-866-7227,"","Mar 29, 2011 by bjacques@springfi.gannett.com","","Vintage Stock offers a wide array of entertainment for sale, from new and used video games, to new and used music, to collectibles and cards, to electronics and more. You can also pick up tickets to most popular area concerts.","Vintage Stock offers a wide array of entertainment for sale, from new and used video games, to new and used music, to collectibles and cards, to electronics and more. You can also pick up tickets to most popular area concerts."
1986742,Venue,mmxozk-vintage-stock-south-venue,Vintage Stock South,Live,music,"","","",2856 S. Glenstone Ave.,Springfield,65804,http://www.vintagestock.com/,417-882-2283,"","Mar 29, 2011 by bjacques@springfi.gannett.com","","Vintage Stock offers a wide array of entertainment for sale, from new and used video games, to new and used music, to collectibles and cards, to electronics and more. You can also pick up tickets to most popular area concerts.","Vintage Stock offers a wide array of entertainment for sale, from new and used video games, to new and used music, to collectibles and cards, to electronics and more. You can also pick up tickets to most popular area concerts."
1240816,Venue,mmxozk-vintage-vice-venue,Vintage Vice,Live,shopping,"","","",214 S. Campbell,Springfield,65806,http://www.myspace.com/springfieldvintagevice,417-831-4614,"","Mar 29, 2011 by kleonard02@metromix.com","","Springfield's coolest vintage store is there to put a one-of-a-kind spin on your wardrobe. Culling fashions and accessories from yore, Vintage Vice has become the secret weapon of the most stylish people in town who rely on the spot for some very un-Gap-like items. Whether your look is boho-chic or...","Springfield's coolest vintage store is there to put a one-of-a-kind spin on your wardrobe. Culling fashions and accessories from yore, Vintage Vice has become the secret weapon of the most stylish people in town who rely on the spot for some very un-Gap-like items. Whether your look is boho-chic or hipster-geek, you outta find whatever it is you're looking for. They also have a selection of non-vintage items as well."
567034,Venue,mmxozk-vista-grande-venue,Vista Grande,Live,restaurants,"","","",4579 U.S. 54,Osage Beach,65065,http://www.vistagrandemexicanrestuarant.com/,573-348-1231,"","Mar 28, 2011 by rjasper@news-leader.com","",This restaurant overlooking Lake of the Ozarks offers both Mexican and American food and it is well known for fajitas and margaritas. Happy hour is from 2 to 6 p.m. daily.,This restaurant overlooking Lake of the Ozarks offers both Mexican and American food and it is well known for fajitas and margaritas. Happy hour is from 2 to 6 p.m. daily.
567035,Venue,mmxozk-vjs-blue-eye-diner-venue,VJ's Blue Eye Diner,Live,restaurants,"","","",104 Missouri 13 South,Blue Eye,65611,"",417-779-0101,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Great southern cooking every day of the week, featuring ham and beans as the specialty; dinner only served Fridays.","Great southern cooking every day of the week, featuring ham and beans as the specialty; dinner only served Fridays."
567039,Venue,mmxozk-w-f-codys-venue-2,W.F. Cody's,Live,restaurants,"","","",520 E. Jackson St.,Willard,65781,"",417-742-0255,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","If you've got a big appetite, you have to try Cody's burgers; award-winning size and taste. A new location but still the same great food and service you expect from the original in Springfield. Great big burgers to challenge your appetite or pick from a variety of other items on the menu. Not...","If you've got a big appetite, you have to try Cody's burgers; award-winning size and taste. A new location but still the same great food and service you expect from the original in Springfield. Great big burgers to challenge your appetite or pick from a variety of other items on the menu. Not hungry? Stop in for happy hour."
567038,Venue,mmxozk-w-f-codys-venue,W.F. Cody's,Live,restaurants,"",yes,"",3138 E. Sunshine St.,Springfield,65804,"",417-887-8083,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","If you've got a big appetite, you have to try Cody's burgers; award-winning size and taste. Kudos if you can finish one yourself - but please don't make yourself sick trying. This place has been around forever and for good reason. The locals know it and once you try it you'll want to come back.","If you've got a big appetite, you have to try Cody's burgers; award-winning size and taste. Kudos if you can finish one yourself - but please don't make yourself sick trying. This place has been around forever and for good reason. The locals know it and once you try it you'll want to come back."
567037,Venue,mmxozk-w-f-codys-south-venue-2,W.F. Cody's South,Live,restaurants,"",yes,"",1440 E. Republic Road,Springfield,65804,http://wfcodys-south.com/,417-883-0253,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","If you've got a big appetite, you have to try Cody's burgers; award-winning size and taste. Check out this neighborhood bar, which features excellent hamburgers, four TVs or a dance floor and live music. It's smoker-friendly, welcomes large parties (with a little warning, please) and has a...","If you've got a big appetite, you have to try Cody's burgers; award-winning size and taste. Check out this neighborhood bar, which features excellent hamburgers, four TVs or a dance floor and live music. It's smoker-friendly, welcomes large parties (with a little warning, please) and has a laid-back vibe."
